ID,item_cnt_month
28964,0.15835288
28965,0.11576779
28966,0.118781894
28967,0.17674483
28968,0.19019973
28969,0.118781894
28970,0.118781894
28971,0.118781894
28972,0.83696926
28973,0.4470946
28974,0.118781894
28975,0.10836572
28976,0.118781894
28977,0.11876042
28978,0.117065445
28979,0.10620922
28980,0.11381495
28981,0.14755794
28982,0.1244624
28983,0.118781894
28984,0.118781894
28985,0.11174344
28986,0.118781894
28987,0.21642259
28988,0.12086834
28989,0.5159935
28990,0.118781894
28991,0.118781894
28992,0.118781894
28993,0.12449194
28994,0.118781894
28995,0.12903504
28996,0.118781894
28997,0.11920026
28998,0.118781894
28999,0.118781894
29000,0.26340148
29001,0.118781894
29002,0.118781894
29003,0.118781894
29004,0.118781894
29005,0.118781894
29006,0.118781894
29007,0.118781894
29008,0.08732114
29009,0.118781894
29010,0.118781894
29011,0.118781894
29012,0.50521046
29013,0.118781894
29014,0.118781894
29015,0.1116924
29016,0.118781894
29017,0.118781894
29018,0.118781894
29019,0.118781894
29020,0.118781894
29021,0.11992201
29022,0.118781894
29023,0.118781894
29024,0.118781894
29025,0.118781894
29026,0.118781894
29027,0.118781894
29028,0.118781894
29029,0.118781894
29030,0.118781894
29031,0.118781894
29032,0.118781894
29033,0.118781894
29034,0.11992201
29035,0.118781894
29036,0.118781894
29037,0.118781894
29038,0.118781894
29039,0.118781894
29040,0.118781894
29041,0.118781894
29042,0.118781894
29043,0.1242511
29044,0.1136653
29045,0.118781894
29046,0.118781894
29047,0.118781894
29048,0.118781894
29049,0.118781894
29050,0.118781894
29051,0.118781894
29052,0.118781894
29053,0.118781894
29054,0.118781894
29055,0.10707013
29056,0.11683416
29057,0.1163431
29058,0.11599219
29059,0.118781894
29060,0.118781894
29061,0.118781894
29062,0.118781894
29063,0.118781894
29064,0.13030712
29065,0.118781894
29066,0.118781894
29067,0.118781894
29068,0.119626194
29069,0.11994125
29070,0.118781894
29071,0.118781894
29072,0.118781894
29073,0.118781894
29074,0.118781894
29075,0.118781894
29076,0.118781894
29077,0.118781894
29078,0.118781894
29079,0.11329161
29080,0.1154518
29081,0.116355136
29082,0.11381495
29083,0.19932328
29084,0.118781894
29085,0.118781894
29086,0.1352784
29087,0.118781894
29088,0.118781894
29089,0.11992201
29090,0.118781894
29091,0.118781894
29092,0.118781894
29093,0.12204911
29094,0.118781894
29095,0.11580513
29096,0.118781894
29097,0.11854864
29098,0.118781894
29099,0.11970611
29100,0.122644946
29101,0.23818476
29102,0.12097031
29103,0.119618624
29104,0.16116269
29105,0.118781894
29106,0.11237256
29107,0.11996955
29108,0.11075829
29109,0.118781894
29110,0.118781894
29111,0.118781894
29112,0.118781894
29113,0.118781894
29114,0.118781894
29115,0.118781894
29116,0.118781894
29117,0.118781894
29118,0.10579161
29119,0.118781894
29120,0.4698263
29121,0.118781894
29122,0.118781894
29123,0.118781894
29124,0.118781894
29125,0.114218175
29126,0.09361169
29127,0.118781894
29128,0.118781894
29129,0.118781894
29130,0.118781894
29131,0.118781894
29132,0.118781894
29133,0.118781894
29134,0.118781894
29135,0.118781894
29136,0.11576779
29137,0.118781894
29138,0.118781894
29139,0.118781894
29140,0.118781894
29141,0.118781894
29142,0.113159396
29143,0.11329161
29144,0.118781894
29145,0.11329161
29146,0.118781894
29147,0.118781894
29148,0.118781894
29149,0.35359418
29150,0.118781894
29151,0.118781894
29152,0.118781894
29153,0.118781894
29154,0.118781894
29155,0.11976805
29156,0.118781894
29157,0.118781894
29158,0.118781894
29159,0.118781894
29160,0.118781894
29161,0.118781894
29162,0.11976805
29163,0.12508193
29164,0.12786013
29165,0.117718264
29166,0.118781894
29167,0.11688385
29168,0.118781894
29169,0.15281558
29170,0.15241651
29171,0.105654046
29172,0.10799001
29173,0.12577422
29174,0.118781894
29175,0.11284004
29176,0.14805435
29177,0.105275586
29178,0.35359418
29179,0.11984639
29180,0.118781894
29181,0.118781894
29182,0.11795874
29183,0.12291956
29184,0.15241651
29185,0.118781894
29186,0.1220848
29187,0.30087066
29188,0.20460065
29189,0.118781894
29190,0.20324786
29191,0.118294254
29192,0.11210041
29193,0.6259007
29194,0.118781894
29195,0.13245632
29196,0.118781894
29197,0.118781894
29198,0.118781894
29199,0.12891003
29200,0.110913634
29201,0.13128474
29202,0.12080373
29203,0.20324786
29204,0.11078477
29205,0.118781894
29206,0.22715265
29207,0.103352025
29208,0.11088452
29209,0.154883
29210,0.118781894
29211,0.11217799
29212,0.1515931
29213,0.11740887
29214,0.31800982
29215,0.14157736
29216,0.3840206
29217,0.10986146
29218,0.11480376
29219,0.61368823
29220,0.23864865
29221,0.118781894
29222,0.11381495
29223,0.36219403
29224,0.1115827
29225,0.15241651
29226,0.118781894
29227,0.11323022
29228,0.118781894
29229,0.118781894
29230,0.11633418
29231,0.11565306
29232,0.116355136
29233,0.11061792
29234,0.118781894
29235,0.1271803
29236,0.118781894
29237,0.11634183
29238,0.11966574
29239,0.118781894
29240,0.6259007
29241,0.50455
29242,0.35359418
29243,0.38127363
29244,0.10916425
29245,0.11421098
29246,0.113984644
29247,0.118781894
29248,0.10332377
29249,0.6361658
29250,0.118781894
29251,0.118781894
29252,0.118781894
29253,0.118781894
29254,0.118781894
29255,0.118781894
29256,0.118781894
29257,0.1136653
29258,0.118781894
29259,0.11949296
29260,0.118781894
29261,0.118781894
29262,0.3719778
29263,0.118781894
29264,0.18487689
29265,0.118781894
29266,0.1244624
29267,0.20324786
29268,0.14991364
29269,0.15241651
29270,0.118781894
29271,0.11381495
29272,0.118781894
29273,0.14877504
29274,0.12658305
29275,0.118781894
29276,0.118781894
29277,0.118781894
29278,0.118781894
29279,0.12287366
29280,0.118781894
29281,0.1756058
29282,0.118781894
29283,0.11992201
29284,0.118781894
29285,0.118781894
29286,0.118781894
29287,0.118781894
29288,0.118781894
29289,0.13050967
29290,0.118781894
29291,0.118781894
29292,0.118781894
29293,0.11464085
29294,0.118781894
29295,0.118781894
29296,0.118781894
29297,0.13245632
29298,0.118781894
29299,0.12199781
29300,0.118781894
29301,0.35359418
29302,0.63421965
29303,0.1043811
29304,0.1221568
29305,0.20328328
29306,0.3318305
29307,0.11876042
29308,0.112281606
29309,0.118781894
29310,0.118781894
29311,0.111864984
29312,0.12175422
29313,0.118873656
29314,0.1094605
29315,0.32387793
29316,0.19542179
29317,0.118781894
29318,0.118781894
29319,0.11196586
29320,0.118781894
29321,0.118781894
29322,0.24651954
29323,0.1136653
29324,0.10700485
29325,0.117065445
29326,0.118781894
29327,0.16039959
29328,0.118781894
29329,0.118781894
29330,0.11736436
29331,0.35359418
29332,0.11186054
29333,0.118781894
29334,0.118781894
29335,0.118781894
29336,0.23959629
29337,0.118781894
29338,0.118781894
29339,0.118781894
29340,0.112567976
29341,0.118781894
29342,0.11662176
29343,0.11332241
29344,0.115380265
29345,0.08296502
29346,0.12250587
29347,0.11876042
29348,0.118781894
29349,0.11744146
29350,0.118781894
29351,0.118781894
29352,0.37643746
29353,0.118781894
29354,0.118781894
29355,0.11086561
29356,0.11306003
29357,0.118781894
29358,0.37816823
29359,0.1273866
29360,0.118781894
29361,0.118781894
29362,0.118781894
29363,0.118781894
29364,0.13753577
29365,0.118781894
29366,0.14987612
29367,0.35359418
29368,0.12201806
29369,0.17055297
29370,0.118781894
29371,0.12185249
29372,0.118781894
29373,0.118781894
29374,0.12392026
29375,0.12275513
29376,0.11381495
29377,0.113059804
29378,0.1494241
29379,0.118781894
29380,0.118781894
29381,0.118781894
29382,0.118781894
29383,0.118781894
29384,0.118781894
29385,0.118781894
29386,0.118781894
29387,0.118781894
29388,0.118781894
29389,0.118781894
29390,0.118781894
29391,0.10454255
29392,0.118781894
29393,0.118781894
29394,0.118781894
29395,0.118781894
29396,0.10968331
29397,0.118781894
29398,0.118781894
29399,0.118781894
29400,0.118781894
29401,0.118781894
29402,0.118781894
29403,0.118781894
29404,0.118781894
29405,0.118781894
29406,0.118781894
29407,0.118781894
29408,0.118781894
29409,0.118781894
29410,0.118781894
29411,0.118781894
29412,0.118781894
29413,0.35359418
29414,0.118781894
29415,0.11984639
29416,0.118781894
29417,0.118781894
29418,0.11876042
29419,0.123819605
29420,1.3237675
29421,0.7720845
29422,0.118781894
29423,0.38161078
29424,0.11696992
29425,0.118781894
29426,0.118781894
29427,0.12426153
29428,0.1108484
29429,0.44677135
29430,0.118781894
29431,0.118781894
29432,0.35359418
29433,0.15241651
29434,0.11224582
29435,0.15341829
29436,0.118781894
29437,0.19862515
29438,0.118781894
29439,0.118781894
29440,0.118781894
29441,0.1168766
29442,0.110404424
29443,0.16710918
29444,0.12902147
29445,0.42189577
29446,0.1094605
29447,0.11656134
29448,0.18854669
29449,0.118781894
29450,0.118781894
29451,0.118781894
29452,0.11370537
29453,0.118781894
29454,0.118781894
29455,0.118781894
29456,0.6131786
29457,0.11553621
29458,0.118781894
29459,0.118781894
29460,0.118781894
29461,0.118909456
29462,0.39435416
29463,0.118781894
29464,0.11509494
29465,0.1244624
29466,0.11714241
29467,0.20531817
29468,0.118781894
29469,0.118781894
29470,0.118781894
29471,0.118781894
29472,0.118781894
29473,0.10792099
29474,0.1296274
29475,0.11346557
29476,0.118781894
29477,0.11565097
29478,0.118781894
29479,0.10947009
29480,0.11320281
29481,0.11714241
29482,0.1274797
29483,0.12274617
29484,0.11329161
29485,0.60851204
29486,0.5935577
29487,0.35359418
29488,1.1773757
29489,0.118781894
29490,0.118781894
29491,0.118781894
29492,0.20291293
29493,0.118781894
29494,0.118781894
29495,0.11762904
29496,0.118781894
29497,0.118781894
29498,0.118781894
29499,0.118781894
29500,0.118781894
29501,0.118781894
29502,0.118781894
29503,0.33821344
29504,0.116355136
29505,0.30514508
29506,0.11355519
29507,0.112905554
29508,0.11613475
29509,0.13245632
29510,0.15619503
29511,0.118781894
29512,0.118781894
29513,0.118781894
29514,0.118781894
29515,0.18473399
29516,0.13245632
29517,0.118781894
29518,0.19449611
29519,0.106339835
29520,0.15904221
29521,0.13655928
29522,0.110403985
29523,0.11597411
29524,0.11597411
29525,0.11876042
29526,0.11984259
29527,0.118781894
29528,0.11097452
29529,0.24796288
29530,0.11084345
29531,0.10606147
29532,0.17893066
29533,0.119703606
29534,0.42798606
29535,0.10441534
29536,0.12431555
29537,0.118781894
29538,0.2010363
29539,0.118781894
29540,0.3464458
29541,0.35359418
29542,0.11573891
29543,0.118781894
29544,0.118781894
29545,0.11247176
29546,0.11759379
29547,0.118781894
29548,0.12189946
29549,0.10935218
29550,0.118781894
29551,0.11704095
29552,0.13245632
29553,0.118781894
29554,0.11714241
29555,0.21003821
29556,0.118781894
29557,0.11876042
29558,0.8367524
29559,0.118781894
29560,0.15042502
29561,0.12227991
29562,0.118781894
29563,0.08551955
29564,0.124741085
29565,0.118781894
29566,0.10921152
29567,0.29548436
29568,0.118781894
29569,0.11488761
29570,0.34614122
29571,0.118781894
29572,0.113502964
29573,0.35359418
29574,0.118781894
29575,0.118781894
29576,0.11714241
29577,0.11464085
29578,0.11787337
29579,0.14317791
29580,0.1176423
29581,0.11327999
29582,0.34650373
29583,0.118781894
29584,0.12234407
29585,0.1299525
29586,0.11783245
29587,0.118781894
29588,0.118781894
29589,0.1609598
29590,0.12810995
29591,0.14750084
29592,0.118781894
29593,0.08516012
29594,0.118781894
29595,0.118781894
29596,0.118781894
29597,0.118781894
29598,0.118781894
29599,0.118781894
29600,0.118781894
29601,0.36538562
29602,0.118781894
29603,0.118781894
29604,0.10582146
29605,0.118781894
29606,0.118781894
29607,0.118781894
29608,0.1221329
29609,0.1472033
29610,0.118286565
29611,0.20324786
29612,0.11922215
29613,0.1534647
29614,0.11975644
29615,0.118781894
29616,0.118781894
29617,0.118781894
29618,0.11714241
29619,0.118781894
29620,0.118781894
29621,0.118781894
29622,0.118781894
29623,0.118781894
29624,0.10804652
29625,0.118781894
29626,0.118781894
29627,0.118781894
29628,0.12972975
29629,0.118781894
29630,0.118781894
29631,0.118781894
29632,0.11948369
29633,0.118781894
29634,0.118781894
29635,0.118781894
29636,0.118781894
29637,0.118781894
29638,0.110633776
29639,0.118781894
29640,0.118781894
29641,0.118781894
29642,0.118781894
29643,0.118781894
29644,0.118781894
29645,0.118781894
29646,0.118781894
29647,0.118781894
29648,0.1111277
29649,0.118781894
29650,0.1041753
29651,0.10504201
29652,0.118781894
29653,0.118781894
29654,0.11381495
29655,0.118781894
29656,0.11545188
29657,0.11688385
29658,0.118781894
29659,0.118781894
29660,0.118781894
29661,0.118781894
29662,0.118781894
29663,0.118781894
29664,0.118781894
29665,0.118781894
29666,0.118781894
29667,0.118781894
29668,0.118781894
29669,0.09764692
29670,0.118781894
29671,0.120785855
29672,0.16976191
29673,0.11381495
29674,0.118781894
29675,0.118781894
29676,0.118781894
29677,0.11161804
29678,0.14523014
29679,0.15241651
29680,0.1156825
29681,0.118781894
29682,0.118781894
29683,0.118781894
29684,0.1441722
29685,0.118781894
29686,0.15008718
29687,0.118781894
29688,0.11876042
29689,0.10072473
29690,0.118781894
29691,0.118781894
29692,0.11286895
29693,0.11428926
29694,0.119703606
29695,0.15152054
29696,0.118781894
29697,0.118781894
29698,0.118781894
29699,0.118781894
29700,0.118781894
29701,0.118781894
29702,0.118781894
29703,0.118781894
29704,0.118781894
29705,0.118289
29706,0.18770075
29707,0.118781894
29708,0.1299525
29709,0.34162396
29710,0.22252686
29711,0.118781894
29712,0.16976191
29713,0.41481894
29714,0.118781894
29715,0.118781894
29716,0.25689042
29717,0.112902075
29718,0.118781894
29719,0.118781894
29720,0.118781894
29721,0.118781894
29722,0.118781894
29723,0.10783345
29724,0.118781894
29725,0.118781894
29726,0.118781894
29727,0.118781894
29728,0.1847942
29729,0.41533998
29730,0.11150603
29731,0.33157137
29732,0.118781894
29733,0.15241651
29734,0.118781894
29735,0.118781894
29736,0.118781894
29737,0.15241651
29738,0.15241651
29739,0.10932359
29740,0.116355136
29741,0.118781894
29742,0.118781894
29743,0.13956279
29744,0.118781894
29745,0.118781894
29746,0.118781894
29747,0.118781894
29748,0.1246129
29749,0.118781894
29750,0.118781894
29751,0.11016017
29752,0.15229821
29753,0.118781894
29754,0.118781894
29755,0.118781894
29756,0.16976191
29757,0.118781894
29758,0.13403852
29759,0.118781894
29760,0.123060234
29761,0.118781894
29762,0.118781894
29763,0.1134294
29764,0.118781894
29765,0.110488504
29766,0.14852494
29767,0.2631482
29768,0.118781894
29769,0.11808951
29770,0.118781894
29771,0.103703916
29772,0.118781894
29773,0.11556992
29774,0.118781894
29775,0.11897088
29776,0.118781894
29777,0.10888671
29778,0.118781894
29779,0.11461012
29780,0.1288002
29781,0.1191784
29782,0.118781894
29783,0.10303569
29784,0.11985411
29785,0.19869289
29786,0.122928225
29787,0.12152621
29788,0.118781894
29789,0.1244624
29790,0.35359418
29791,0.13030712
29792,0.11333577
29793,0.10835256
29794,0.118781894
29795,0.118781894
29796,0.118781894
29797,0.118781894
29798,0.118781894
29799,0.118781894
29800,0.118781894
29801,0.118781894
29802,0.118781894
29803,0.118781894
29804,0.118781894
29805,0.118781894
29806,0.118781894
29807,0.118781894
29808,0.118781894
29809,0.118781894
29810,0.118781894
29811,0.118781894
29812,0.118781894
29813,0.118781894
29814,0.118781894
29815,0.118781894
29816,0.118781894
29817,0.118781894
29818,0.118781894
29819,0.118781894
29820,0.118781894
29821,0.118781894
29822,0.118781894
29823,0.118781894
29824,0.118781894
29825,0.118781894
29826,0.118781894
29827,0.118781894
29828,0.118781894
29829,0.118781894
29830,0.118781894
29831,0.118781894
29832,0.118781894
29833,0.118781894
29834,0.118781894
29835,0.118781894
29836,0.118781894
29837,0.118781894
29838,0.118781894
29839,0.118781894
29840,0.118781894
29841,0.118781894
29842,0.118781894
29843,0.118781894
29844,0.118781894
29845,0.118781894
29846,0.118781894
29847,0.118781894
29848,0.118781894
29849,0.118781894
29850,0.118781894
29851,0.118781894
29852,0.118781894
29853,0.118781894
29854,0.118781894
29855,0.118781894
29856,0.118781894
29857,0.118781894
29858,0.118781894
29859,0.118781894
29860,0.118781894
29861,0.118781894
29862,0.118781894
29863,0.118781894
29864,0.118781894
29865,0.118781894
29866,0.118781894
29867,0.118781894
29868,0.118781894
29869,0.118781894
29870,0.118781894
29871,0.118781894
29872,0.118781894
29873,0.118781894
29874,0.118781894
29875,0.118781894
29876,0.118781894
29877,0.118781894
29878,0.118781894
29879,0.118781894
29880,0.118781894
29881,0.118781894
29882,0.118781894
29883,0.118781894
29884,0.118781894
29885,0.118781894
29886,0.118781894
29887,0.118781894
29888,0.118781894
29889,0.118781894
29890,0.118781894
29891,0.118781894
29892,0.118781894
29893,0.118781894
29894,0.118781894
29895,0.118781894
29896,0.118781894
29897,0.118781894
29898,0.118781894
29899,0.118781894
29900,0.118781894
29901,0.118781894
29902,0.118781894
29903,0.118781894
29904,0.118781894
29905,0.118781894
29906,0.118781894
29907,0.118781894
29908,0.118781894
29909,0.118781894
29910,0.118781894
29911,0.118781894
29912,0.118781894
29913,0.118781894
29914,0.118781894
29915,0.118781894
29916,0.118781894
29917,0.118781894
29918,0.118781894
29919,0.118781894
29920,0.118781894
29921,0.118781894
29922,0.118781894
29923,0.118781894
29924,0.118781894
29925,0.118781894
29926,0.118781894
29927,0.118781894
29928,0.118781894
29929,0.118781894
29930,0.118781894
29931,0.118781894
29932,0.118781894
29933,0.118781894
29934,0.118781894
29935,0.118781894
29936,0.118781894
29937,0.118781894
29938,0.118781894
29939,0.118781894
29940,0.118781894
29941,0.118781894
29942,0.118781894
29943,0.118781894
29944,0.118781894
29945,0.118781894
29946,0.118781894
29947,0.118781894
29948,0.118781894
29949,0.118781894
29950,0.118781894
29951,0.118781894
29952,0.118781894
29953,0.118781894
29954,0.118781894
29955,0.118781894
29956,0.118781894
29957,0.118781894
29958,0.13656425
29959,0.118781894
29960,0.118781894
29961,0.118781894
29962,0.118781894
29963,0.118781894
29964,0.118781894
29965,0.118781894
29966,0.118781894
29967,0.118781894
29968,0.118781894
29969,0.118781894
29970,0.118781894
29971,0.118781894
29972,0.118781894
29973,0.118781894
29974,0.118781894
29975,0.118781894
29976,0.118781894
29977,0.118781894
29978,0.118781894
29979,0.118781894
29980,0.118781894
29981,0.118781894
29982,0.118781894
29983,0.118781894
29984,0.118781894
29985,0.118781894
29986,0.118781894
29987,0.118781894
29988,0.118781894
29989,0.118781894
29990,0.118781894
29991,0.118781894
29992,0.118781894
29993,0.118781894
29994,0.118781894
29995,0.118781894
29996,0.118781894
29997,0.118781894
29998,0.118781894
29999,0.118781894
30000,0.118781894
30001,0.118781894
30002,0.118781894
30003,0.118781894
30004,0.118781894
30005,0.118781894
30006,0.118781894
30007,0.118781894
30008,0.118781894
30009,0.118781894
30010,0.118781894
30011,0.118781894
30012,0.118781894
30013,0.118781894
30014,0.118781894
30015,0.118781894
30016,0.118781894
30017,0.118781894
30018,0.118781894
30019,0.118781894
30020,0.118781894
30021,0.118781894
30022,0.118781894
30023,0.118781894
30024,0.118781894
30025,0.118781894
30026,0.118781894
30027,0.118781894
30028,0.118781894
30029,0.118781894
30030,0.118781894
30031,0.118781894
30032,0.118781894
30033,0.118781894
30034,0.118781894
30035,0.118781894
30036,0.118781894
30037,0.118781894
30038,0.118781894
30039,0.118781894
30040,0.118781894
30041,0.118781894
30042,0.118781894
30043,0.118781894
30044,0.118781894
30045,0.118781894
30046,0.118781894
30047,0.118781894
30048,0.118781894
30049,0.118781894
30050,0.118781894
30051,0.118781894
30052,0.118781894
30053,0.118781894
30054,0.118781894
30055,0.118781894
30056,0.118781894
30057,0.118781894
30058,0.118781894
30059,0.118781894
30060,0.118781894
30061,0.118781894
30062,0.118781894
30063,0.118781894
30064,0.118781894
30065,0.118781894
30066,0.118781894
30067,0.118781894
30068,0.118781894
30069,0.118781894
30070,0.118781894
30071,0.118781894
30072,0.118781894
30073,0.118781894
30074,0.118781894
30075,0.118781894
30076,0.118781894
30077,0.118781894
30078,0.118781894
30079,0.118781894
30080,0.118781894
30081,0.118781894
30082,0.118781894
30083,0.118781894
30084,0.118781894
30085,0.118781894
30086,0.118781894
30087,0.118781894
30088,0.118781894
30089,0.118781894
30090,0.118781894
30091,0.118781894
30092,0.118781894
30093,0.118781894
30094,0.118781894
30095,0.118781894
30096,0.118781894
30097,0.118781894
30098,0.118781894
30099,0.118781894
30100,0.118781894
30101,0.118781894
30102,0.118781894
30103,0.118781894
30104,0.118781894
30105,0.118781894
30106,0.118781894
30107,0.3401029
30108,0.118781894
30109,0.20328328
30110,0.12086834
30111,0.1504389
30112,0.118781894
30113,0.118781894
30114,0.118781894
30115,0.118781894
30116,0.118781894
30117,0.118781894
30118,0.118781894
30119,0.118781894
30120,0.118781894
30121,0.118781894
30122,0.118781894
30123,0.118781894
30124,0.118781894
30125,0.118781894
30126,0.118781894
30127,0.118781894
30128,0.118781894
30129,0.118781894
30130,0.118781894
30131,0.118781894
30132,0.118781894
30133,0.118781894
30134,0.118781894
30135,0.118781894
30136,0.118781894
30137,0.118781894
30138,0.118781894
30139,0.118781894
30140,0.118781894
30141,0.118781894
30142,0.118781894
30143,0.118781894
30144,0.118781894
30145,0.118781894
30146,0.118781894
30147,0.118781894
30148,0.118781894
30149,0.118781894
30150,0.118781894
30151,0.118781894
30152,0.118781894
30153,0.118781894
30154,0.118781894
30155,0.118781894
30156,0.118781894
30157,0.118781894
30158,0.118781894
30159,0.118781894
30160,0.118781894
30161,0.118781894
30162,0.118781894
30163,0.118781894
30164,0.118781894
30165,0.118781894
30166,0.118781894
30167,0.118781894
30168,0.118781894
30169,0.118781894
30170,0.118781894
30171,0.118781894
30172,0.118781894
30173,0.118781894
30174,0.118781894
30175,0.118781894
30176,0.118781894
30177,0.118781894
30178,0.118781894
30179,0.118781894
30180,0.118781894
30181,0.118781894
30182,0.118781894
30183,0.118781894
30184,0.118781894
30185,0.118781894
30186,0.118781894
30187,0.118781894
30188,0.118781894
30189,0.118781894
30190,0.118781894
30191,0.118781894
30192,0.118781894
30193,0.118781894
30194,0.118781894
30195,0.118781894
30196,0.118781894
30197,0.118781894
30198,0.118781894
30199,0.118781894
30200,0.118781894
30201,0.118781894
30202,0.118781894
30203,0.118781894
30204,0.118781894
30205,0.118781894
30206,0.118781894
30207,0.118781894
30208,0.118781894
30209,0.118781894
30210,0.118781894
30211,0.118781894
30212,0.118781894
30213,0.118781894
30214,0.118781894
30215,0.118781894
30216,0.118781894
30217,0.118781894
30218,0.118781894
30219,0.118781894
30220,0.118781894
30221,0.118781894
30222,0.118781894
30223,0.118781894
30224,0.118781894
30225,0.118781894
30226,0.118781894
30227,0.118781894
30228,0.118781894
30229,0.118781894
30230,0.118781894
30231,0.118781894
30232,0.118781894
30233,0.118781894
30234,0.118781894
30235,0.118781894
30236,0.11984639
30237,0.11634183
30238,0.118781894
30239,0.11436391
30240,0.120698616
30241,0.11991511
30242,0.118294254
30243,0.35359418
30244,1.5044371
30245,0.118781894
30246,0.118781894
30247,0.11464085
30248,0.118781894
30249,0.1369721
30250,0.118781894
30251,0.118781894
30252,0.118781894
30253,0.118781894
30254,0.118781894
30255,0.118781894
30256,0.118781894
30257,0.118781894
30258,0.118781894
30259,0.37450734
30260,0.28731072
30261,0.118781894
30262,0.11828368
30263,0.118781894
30264,0.11488761
30265,0.40553358
30266,0.11878236
30267,0.1130154
30268,0.11808951
30269,0.13919044
30270,0.12247543
30271,0.10557463
30272,0.118781894
30273,0.118781894
30274,0.118781894
30275,0.124857046
30276,0.11727591
30277,0.624668
30278,0.1563161
30279,0.118781894
30280,0.11242058
30281,0.26550117
30282,0.118781894
30283,0.118781894
30284,0.118781894
30285,0.118781894
30286,0.118781894
30287,0.11016017
30288,0.118781894
30289,0.118781894
30290,0.11464085
30291,0.118781894
30292,0.118781894
30293,0.118781894
30294,0.116524816
30295,0.11985411
30296,0.10974498
30297,0.34028786
30298,0.122382954
30299,0.118781894
30300,0.118781894
30301,0.118219115
30302,0.11862779
30303,0.118781894
30304,0.073699504
30305,0.118781894
30306,0.118781894
30307,0.12006831
30308,0.12658305
30309,0.118781894
30310,0.118781894
30311,0.118781894
30312,0.11397489
30313,0.46401325
30314,0.11025141
30315,0.11320451
30316,0.118781894
30317,0.118781894
30318,0.1327677
30319,0.12308557
30320,0.12038062
30321,0.12444376
30322,0.2875155
30323,0.15783504
30324,0.118781894
30325,0.118781894
30326,0.34630635
30327,0.118781894
30328,0.4583225
30329,0.15008718
30330,0.11770332
30331,0.118781894
30332,0.11509873
30333,0.118781894
30334,0.118781894
30335,0.13245632
30336,0.118781894
30337,0.118781894
30338,0.113525935
30339,0.11584076
30340,0.20505063
30341,0.118781894
30342,0.118781894
30343,0.11665285
30344,0.1636181
30345,0.11332241
30346,0.1191784
30347,0.118781894
30348,0.118781894
30349,0.14370292
30350,0.12201815
30351,0.120306954
30352,0.12745087
30353,0.118781894
30354,0.11381495
30355,0.118781894
30356,0.13196206
30357,0.10964664
30358,0.1088182
30359,0.14526226
30360,0.118781894
30361,0.15241651
30362,0.118781894
30363,0.118781894
30364,0.118781894
30365,0.1350605
30366,0.118781894
30367,0.118781894
30368,0.118781894
30369,0.118781894
30370,0.118781894
30371,0.119626194
30372,0.119433865
30373,0.114904724
30374,0.1563461
30375,0.12301202
30376,0.118781894
30377,0.118781894
30378,0.1134277
30379,0.11436355
30380,0.11576779
30381,0.11634183
30382,0.118781894
30383,0.118781894
30384,0.118781894
30385,0.118781894
30386,0.11236314
30387,0.118781894
30388,0.118781894
30389,0.1113537
30390,0.118781894
30391,0.118781894
30392,0.119703606
30393,0.118781894
30394,0.118781894
30395,0.1244624
30396,0.11561623
30397,0.12106534
30398,0.114520594
30399,0.16183496
30400,0.118781894
30401,0.118781894
30402,0.118781894
30403,0.118781894
30404,0.118781894
30405,0.35359418
30406,0.118781894
30407,0.119626194
30408,0.118781894
30409,0.1244624
30410,0.118781894
30411,0.118781894
30412,0.118294254
30413,0.12182854
30414,0.10309709
30415,0.118781894
30416,0.118781894
30417,0.118781894
30418,0.118781894
30419,0.118781894
30420,0.1191784
30421,0.118781894
30422,0.13909307
30423,0.118294254
30424,0.15300272
30425,0.118781894
30426,0.114218175
30427,0.118781894
30428,0.118781894
30429,0.11675448
30430,0.1462824
30431,0.118781894
30432,0.118781894
30433,0.20324786
30434,0.118781894
30435,0.1124482
30436,0.118781894
30437,0.118781894
30438,0.11488761
30439,0.12086834
30440,0.11972551
30441,0.23918736
30442,0.118781894
30443,0.35359418
30444,0.118781894
30445,0.118781894
30446,0.20324786
30447,0.118781894
30448,0.118781894
30449,0.118781894
30450,0.118781894
30451,0.118781894
30452,0.118781894
30453,0.118781894
30454,0.118781894
30455,0.118781894
30456,0.118781894
30457,0.118781894
30458,0.11576779
30459,0.13245632
30460,0.11576779
30461,0.118781894
30462,0.118781894
30463,0.118781894
30464,0.11464085
30465,0.118781894
30466,0.118781894
30467,0.118781894
30468,0.14980197
30469,0.10997775
30470,0.118781894
30471,0.20324786
30472,0.118781894
30473,0.118781894
30474,0.118781894
30475,0.118781894
30476,0.118781894
30477,0.118781894
30478,0.11900537
30479,0.118781894
30480,0.118781894
30481,0.11714241
30482,0.118781894
30483,0.118781894
30484,0.118781894
30485,0.118781894
30486,0.118781894
30487,0.118781894
30488,0.118781894
30489,0.118781894
30490,0.3561225
30491,0.118781894
30492,0.13668197
30493,0.118781894
30494,0.118781894
30495,0.11381495
30496,0.118781894
30497,0.118781894
30498,0.046988077
30499,0.114188656
30500,0.118781894
30501,0.11668137
30502,0.118781894
30503,0.115359776
30504,0.14172316
30505,0.118781894
30506,0.118781894
30507,0.113928325
30508,0.10611345
30509,0.118781894
30510,0.20324786
30511,0.14703454
30512,0.118781894
30513,0.118781894
30514,0.118781894
30515,0.118781894
30516,0.11332241
30517,0.118781894
