id,target
325911,0.75773907
325912,0.78287834
325913,0.54638475
325914,0.683919
325915,0.3717018
325916,0.5519375
325917,0.7150258
325918,0.46431962
325919,0.59764856
325920,0.33931425
325921,0.78254485
325922,0.3166166
325923,0.60661334
325924,0.49099895
325925,0.4192395
325926,0.31651485
325927,0.5989694
325928,0.47917664
325929,0.38949215
325930,0.8300969
325931,0.44080183
325932,0.30938584
325933,0.70155615
325934,0.6393276
325935,0.265712
325936,0.26230976
325937,0.3444682
325938,0.6198345
325939,0.79388046
325940,0.56179833
325941,0.7467386
325942,0.30600598
325943,0.5080422
325944,0.6406174
325945,0.6670417
325946,0.26913407
325947,0.8906943
325948,0.39199257
325949,0.35198906
325950,0.5522269
325951,0.17202206
325952,0.2834903
325953,0.8271779
325954,0.6843528
325955,0.5992592
325956,0.5572611
325957,0.49239844
325958,0.8139886
325959,0.34676245
325960,0.63998306
325961,0.40073147
325962,0.6123205
325963,0.5691249
325964,0.37062195
325965,0.38792485
325966,0.6981754
325967,0.08535228
325968,0.5937191
325969,0.22655697
325970,0.6793164
325971,0.39014694
325972,0.17132737
325973,0.40783107
325974,0.39873502
325975,0.8028099
325976,0.40716773
325977,0.45629582
325978,0.4335361
325979,0.79256916
325980,0.2810941
325981,0.26769465
325982,0.23811753
325983,0.6075393
325984,0.56876045
325985,0.5178994
325986,0.6404042
325987,0.5413573
325988,0.56244195
325989,0.1708135
325990,0.15496738
325991,0.32522106
325992,0.6850761
325993,0.6211868
325994,0.54462427
325995,0.75315243
325996,0.6887671
325997,0.6494502
325998,0.35349828
325999,0.14915286
326000,0.35100895
326001,0.41840643
326002,0.6259065
326003,0.26514518
326004,0.5151864
326005,0.7465136
326006,0.35022148
326007,0.18362412
326008,0.3327908
326009,0.7484576
326010,0.32478482
326011,0.69121957
326012,0.6060535
326013,0.61931205
326014,0.7914847
326015,0.18410775
326016,0.24930581
326017,0.52898735
326018,0.7178876
326019,0.44573587
326020,0.33168977
326021,0.16034429
326022,0.43677172
326023,0.5773022
326024,0.5606778
326025,0.5882635
326026,0.4105334
326027,0.4190452
326028,0.26419348
326029,0.27645323
326030,0.45345837
326031,0.3805076
326032,0.6119851
326033,0.7728351
326034,0.59326714
326035,0.7067172
326036,0.42350036
326037,0.26739314
326038,0.4959973
326039,0.17373964
326040,0.66615707
326041,0.5106593
326042,0.32036176
326043,0.4102431
326044,0.9162632
326045,0.3998389
326046,0.4163366
326047,0.16806935
326048,0.27003336
326049,0.54350877
326050,0.18090254
326051,0.28525093
326052,0.6210046
326053,0.6022948
326054,0.7533973
326055,0.480617
326056,0.59087235
326057,0.584882
326058,0.4086597
326059,0.73064905
326060,0.3620584
326061,0.26460615
326062,0.5407515
326063,0.5933464
326064,0.18349847
326065,0.40628484
326066,0.2967545
326067,0.53780264
326068,0.25292403
326069,0.55523807
326070,0.34185937
326071,0.7135365
326072,0.18834685
326073,0.55321676
326074,0.24233034
326075,0.3194978
326076,0.3743906
326077,0.5669239
326078,0.28046963
326079,0.24965519
326080,0.5597717
326081,0.80727774
326082,0.4254654
326083,0.16633026
326084,0.35430402
326085,0.5614076
326086,0.8264017
326087,0.48232433
326088,0.31481424
326089,0.52407634
326090,0.49966714
326091,0.4487244
326092,0.44393787
326093,0.3020482
326094,0.6222721
326095,0.5135913
326096,0.3505273
326097,0.5218913
326098,0.43944326
326099,0.67197716
326100,0.38728955
326101,0.7037684
326102,0.517341
326103,0.26135114
326104,0.41676134
326105,0.365312
326106,0.59741145
326107,0.30426192
326108,0.33598772
326109,0.21280612
326110,0.729968
326111,0.50724566
326112,0.35094404
326113,0.48913872
326114,0.6204732
326115,0.43648517
326116,0.45789745
326117,0.5440497
326118,0.67282075
326119,0.25051555
326120,0.34200978
326121,0.6333189
326122,0.52529585
326123,0.668721
326124,0.37396654
326125,0.68023473
326126,0.53002304
326127,0.4884389
326128,0.18891536
326129,0.19265607
326130,0.36560673
326131,0.17610464
326132,0.33837277
326133,0.46886364
326134,0.4474477
326135,0.3051641
326136,0.6808342
326137,0.4168165
326138,0.50235784
326139,0.25596917
326140,0.6456785
326141,0.37228954
326142,0.11155148
326143,0.29985765
326144,0.25932348
326145,0.69715625
326146,0.32977247
326147,0.18496421
326148,0.58362824
326149,0.3866922
326150,0.9038191
326151,0.27619517
326152,0.65364707
326153,0.31355724
326154,0.8260926
326155,0.11472307
326156,0.6326282
326157,0.35217983
326158,0.7462469
326159,0.8341112
326160,0.48174167
326161,0.45407772
326162,0.33918652
326163,0.19658643
326164,0.755079
326165,0.5751294
326166,0.14160186
326167,0.3078087
326168,0.7155385
326169,0.7042596
326170,0.26625314
326171,0.50825125
326172,0.24195564
326173,0.50993776
326174,0.67567635
326175,0.25706434
326176,0.34711024
326177,0.7108673
326178,0.36345783
326179,0.73242575
326180,0.586201
326181,0.26950508
326182,0.6077894
326183,0.39552107
326184,0.25507528
326185,0.3981985
326186,0.67795044
326187,0.44948012
326188,0.41997662
326189,0.7043134
326190,0.4162092
326191,0.5489123
326192,0.7034105
326193,0.61586976
326194,0.20797622
326195,0.23878373
326196,0.7474181
326197,0.71582276
326198,0.5837021
326199,0.3194387
326200,0.253121
326201,0.20088975
326202,0.30211192
326203,0.6637394
326204,0.2058262
326205,0.49811846
326206,0.5561453
326207,0.52206326
326208,0.5765631
326209,0.47224805
326210,0.32257557
326211,0.5151891
326212,0.41551405
326213,0.60142624
326214,0.8382107
326215,0.214241
326216,0.38152346
326217,0.51227367
326218,0.2645403
326219,0.30571583
326220,0.590401
326221,0.15865593
326222,0.18893306
326223,0.4797054
326224,0.29571024
326225,0.6026343
326226,0.5647718
326227,0.13572918
326228,0.1088255
326229,0.29964814
326230,0.26044047
326231,0.22824924
326232,0.48893574
326233,0.679545
326234,0.19383885
326235,0.17380676
326236,0.31880504
326237,0.7335272
326238,0.6266281
326239,0.35827982
326240,0.3454405
326241,0.27657336
326242,0.33072245
326243,0.48926243
326244,0.57310367
326245,0.6979206
326246,0.46619284
326247,0.5886676
326248,0.16885395
326249,0.75957114
326250,0.59027547
326251,0.6356361
326252,0.3821616
326253,0.46279556
326254,0.37482992
326255,0.3600811
326256,0.66400135
326257,0.52270144
326258,0.34225315
326259,0.40131184
326260,0.7034131
326261,0.39008486
326262,0.20675725
326263,0.8204302
326264,0.18900649
326265,0.3433862
326266,0.30643404
326267,0.618652
326268,0.59500074
326269,0.5685238
326270,0.5231965
326271,0.33203986
326272,0.39941272
326273,0.8601125
326274,0.72521985
326275,0.15711175
326276,0.38175964
326277,0.4649549
326278,0.39597183
326279,0.66521055
326280,0.47155294
326281,0.4600431
326282,0.49943072
326283,0.23171706
326284,0.2283205
326285,0.71983176
326286,0.38642445
326287,0.5784552
326288,0.5407565
326289,0.15655693
326290,0.36614335
326291,0.5137998
326292,0.6875081
326293,0.5678598
326294,0.6335908
326295,0.47349897
326296,0.5828525
326297,0.81589305
326298,0.68745166
326299,0.47235346
326300,0.28916022
326301,0.2273756
326302,0.4661329
326303,0.64264596
326304,0.69332516
326305,0.5513216
326306,0.42629534
326307,0.664575
326308,0.60915875
326309,0.68295985
326310,0.48939255
326311,0.41930932
326312,0.32299
326313,0.7682062
326314,0.5728454
326315,0.09206709
326316,0.65810746
326317,0.67641807
326318,0.17518055
326319,0.32367712
326320,0.51803374
326321,0.28648946
326322,0.63250893
326323,0.55584633
326324,0.39992854
326325,0.4135273
326326,0.36490193
326327,0.46398205
326328,0.36488426
326329,0.4716871
326330,0.49647745
326331,0.34781137
326332,0.42675376
326333,0.32212842
326334,0.66373444
326335,0.5429248
326336,0.8298273
326337,0.6474427
326338,0.217685
326339,0.4560064
326340,0.50207156
326341,0.7808967
326342,0.67355776
326343,0.7438378
326344,0.5772995
326345,0.18051499
326346,0.6768192
326347,0.3012268
326348,0.41345206
326349,0.6217641
326350,0.530989
326351,0.5980875
326352,0.58385116
326353,0.5307382
326354,0.7613283
326355,0.73815405
326356,0.46527508
326357,0.43731874
326358,0.40464512
326359,0.32017606
326360,0.32082167
326361,0.23065741
326362,0.78469634
326363,0.3693463
326364,0.37065536
326365,0.4645669
326366,0.54147774
326367,0.5434166
326368,0.23476048
326369,0.5928477
326370,0.5601742
326371,0.29646695
326372,0.43943202
326373,0.43842223
326374,0.1353354
326375,0.6145462
326376,0.39885816
326377,0.45584968
326378,0.42195818
326379,0.05487554
326380,0.15163915
326381,0.42982683
326382,0.24337055
326383,0.49925378
326384,0.18995507
326385,0.3694027
326386,0.30217353
326387,0.31436446
326388,0.21206664
326389,0.5098595
326390,0.15762132
326391,0.7699081
326392,0.6060796
326393,0.38347432
326394,0.3030973
326395,0.28243715
326396,0.58458984
326397,0.24168049
326398,0.7867684
326399,0.41622132
326400,0.18430272
326401,0.86522293
326402,0.5811644
326403,0.5834852
326404,0.43864185
326405,0.5541289
326406,0.27216524
326407,0.7638597
326408,0.7237322
326409,0.34592232
326410,0.2342363
326411,0.662348
326412,0.22857796
326413,0.47813275
326414,0.65218765
326415,0.30018038
326416,0.49925575
326417,0.719437
326418,0.8849057
326419,0.55641586
326420,0.35962218
326421,0.8260156
326422,0.20805559
326423,0.53733456
326424,0.18159755
326425,0.40777385
326426,0.47893927
326427,0.35171542
326428,0.08240451
326429,0.5006041
326430,0.28690195
326431,0.4778781
326432,0.58378094
326433,0.64086974
326434,0.25966996
326435,0.9008862
326436,0.6209359
326437,0.22567374
326438,0.7953493
326439,0.6312649
326440,0.14420895
326441,0.24779043
326442,0.45526347
326443,0.8680967
326444,0.5710634
326445,0.39339542
326446,0.59853446
326447,0.32082948
326448,0.5389481
326449,0.29574493
326450,0.7455242
326451,0.61008155
326452,0.43142545
326453,0.5833487
326454,0.55629426
326455,0.643224
326456,0.6686512
326457,0.34322986
326458,0.28648847
326459,0.14685084
326460,0.61609954
326461,0.2926039
326462,0.30482516
326463,0.69213873
326464,0.7877752
326465,0.40946302
326466,0.7932482
326467,0.5731603
326468,0.838002
326469,0.30241182
326470,0.43584773
326471,0.47650677
326472,0.5225973
326473,0.1485774
326474,0.40489194
326475,0.22131407
326476,0.6210904
326477,0.59685004
326478,0.32869107
326479,0.37730873
326480,0.7306903
326481,0.6366543
326482,0.2293964
326483,0.40847513
326484,0.47023222
326485,0.57478213
326486,0.53597957
326487,0.5543624
326488,0.45186564
326489,0.25296915
326490,0.19303712
326491,0.34024912
326492,0.4457024
326493,0.6761587
326494,0.51273584
326495,0.28846276
326496,0.45679742
326497,0.34549096
326498,0.67424893
326499,0.3989888
326500,0.36563364
326501,0.37607485
326502,0.54560703
326503,0.37293363
326504,0.5528255
326505,0.639681
326506,0.51230294
326507,0.3165399
326508,0.27469367
326509,0.39240125
326510,0.85486287
326511,0.15812999
326512,0.6833591
326513,0.59693533
326514,0.4039938
326515,0.36126012
326516,0.44731942
326517,0.45285216
326518,0.56130445
326519,0.53105986
326520,0.31452626
326521,0.6924003
326522,0.40475106
326523,0.45043907
326524,0.25556588
326525,0.37662178
326526,0.67185855
326527,0.13557988
326528,0.09006348
326529,0.5334653
326530,0.63629663
326531,0.7377532
326532,0.23993008
326533,0.518784
326534,0.62444776
326535,0.77417165
326536,0.4785484
326537,0.80691564
326538,0.13290167
326539,0.2835564
326540,0.40111685
326541,0.50704527
326542,0.48900393
326543,0.41719398
326544,0.6028324
326545,0.46849567
326546,0.2851758
326547,0.3107852
326548,0.6605915
326549,0.52173424
326550,0.42782667
326551,0.5263131
326552,0.52771026
326553,0.447292
326554,0.26916102
326555,0.50683314
326556,0.48595777
326557,0.6013991
326558,0.279671
326559,0.6320848
326560,0.254742
326561,0.42104688
326562,0.3620016
326563,0.39282423
326564,0.48156932
326565,0.22663397
326566,0.52143013
326567,0.398903
326568,0.6848821
326569,0.24301478
326570,0.69725657
326571,0.40007108
326572,0.3175929
326573,0.26213178
326574,0.43945426
326575,0.1637771
326576,0.101055674
326577,0.38707954
326578,0.41661915
326579,0.46267578
326580,0.40342245
326581,0.6272693
326582,0.48778757
326583,0.33618093
326584,0.18386617
326585,0.52093494
326586,0.35197443
326587,0.13866453
326588,0.3051257
326589,0.75975174
326590,0.24505457
326591,0.77402174
326592,0.31074077
326593,0.37879202
326594,0.24633498
326595,0.31754246
326596,0.37180844
326597,0.49464357
326598,0.5486288
326599,0.65424484
326600,0.54639
326601,0.13204324
326602,0.6445607
326603,0.46006125
326604,0.29925573
326605,0.4651181
326606,0.32868537
326607,0.25168422
326608,0.5527449
326609,0.19483747
326610,0.7081606
326611,0.4804768
326612,0.4246156
326613,0.5093915
326614,0.12901555
326615,0.48226216
326616,0.32273394
326617,0.47862124
326618,0.303558
326619,0.5784827
326620,0.40252167
326621,0.37034318
326622,0.4320867
326623,0.6635153
326624,0.17097442
326625,0.19378702
326626,0.462481
326627,0.54881877
326628,0.48846444
326629,0.52883446
326630,0.45900068
326631,0.27380028
326632,0.7813646
326633,0.37512627
326634,0.6312577
326635,0.34191942
326636,0.50845325
326637,0.37162638
326638,0.5886008
326639,0.2343486
326640,0.45771307
326641,0.56518936
326642,0.21963653
326643,0.51214904
326644,0.68231833
326645,0.39917386
326646,0.73525804
326647,0.6401446
326648,0.54192185
326649,0.32772765
326650,0.18692854
326651,0.29114455
326652,0.33440346
326653,0.23266946
326654,0.6054553
326655,0.75294423
326656,0.5109714
326657,0.32976648
326658,0.20875025
326659,0.11554089
326660,0.19075555
326661,0.5386199
326662,0.33952895
326663,0.7500092
326664,0.41147768
326665,0.36467305
326666,0.62439746
326667,0.7608396
326668,0.2034645
326669,0.5274771
326670,0.22266355
326671,0.27525198
326672,0.5276975
326673,0.31538486
326674,0.28045747
326675,0.7983384
326676,0.40376472
326677,0.24850349
326678,0.42133263
326679,0.18129498
326680,0.81353474
326681,0.4269716
326682,0.59324765
326683,0.22232418
326684,0.63985544
326685,0.45576143
326686,0.26161554
326687,0.50929826
326688,0.6302246
326689,0.3348327
326690,0.6828561
326691,0.6736737
326692,0.39373627
326693,0.22177748
326694,0.31245148
326695,0.6251744
326696,0.46142292
326697,0.282189
326698,0.21625572
326699,0.3851718
326700,0.46616906
326701,0.46611103
326702,0.7238469
326703,0.37992975
326704,0.66616297
326705,0.7077192
326706,0.13454536
326707,0.41416717
326708,0.51905334
326709,0.72822636
326710,0.17195053
326711,0.4425678
326712,0.45191455
326713,0.3429663
326714,0.19762881
326715,0.28614637
326716,0.5592569
326717,0.24411608
326718,0.7607135
326719,0.482121
326720,0.2818211
326721,0.29885495
326722,0.2577774
326723,0.6366629
326724,0.7711311
326725,0.42297912
326726,0.28281397
326727,0.7973737
326728,0.33520037
326729,0.40475446
326730,0.2964452
326731,0.19836353
326732,0.667565
326733,0.3244605
326734,0.3649909
326735,0.26102233
326736,0.5281282
326737,0.3667299
326738,0.2254907
326739,0.4799473
326740,0.6171958
326741,0.24768104
326742,0.2998344
326743,0.49743202
326744,0.37756008
326745,0.45668507
326746,0.32809433
326747,0.5615618
326748,0.48008522
326749,0.57210237
326750,0.3685236
326751,0.30924782
326752,0.57711035
326753,0.3863557
326754,0.65621585
326755,0.78227663
326756,0.37864545
326757,0.7214788
326758,0.51873785
326759,0.26559004
326760,0.45231077
326761,0.1535766
326762,0.61080015
326763,0.22790651
326764,0.3348259
326765,0.29978946
326766,0.6391543
326767,0.24535526
326768,0.41977167
326769,0.121101975
326770,0.27471185
326771,0.61861193
326772,0.3344149
326773,0.21514554
326774,0.39872497
326775,0.5321478
326776,0.5072998
326777,0.20718178
326778,0.5710701
326779,0.644775
326780,0.27037293
326781,0.51129436
326782,0.59113604
326783,0.29654044
326784,0.23591657
326785,0.2727886
326786,0.7631663
326787,0.17025733
326788,0.3087423
326789,0.69474536
326790,0.31764144
326791,0.48313883
326792,0.28857434
326793,0.33339942
326794,0.64283586
326795,0.3656045
326796,0.28489193
326797,0.45991734
326798,0.4339272
326799,0.53874457
326800,0.46337104
326801,0.22778776
326802,0.37950173
326803,0.09721162
326804,0.4739637
326805,0.38030127
326806,0.41745582
326807,0.4561986
326808,0.62163335
326809,0.6564303
326810,0.55040205
326811,0.19751005
326812,0.4434395
326813,0.27344674
326814,0.44531766
326815,0.4671915
326816,0.19271971
326817,0.3819602
326818,0.4125909
326819,0.33059186
326820,0.28129512
326821,0.50013644
326822,0.6301907
326823,0.29159096
326824,0.1961956
326825,0.35919923
326826,0.6474926
326827,0.39508897
326828,0.5623049
326829,0.5876743
326830,0.42733097
326831,0.45922783
326832,0.6448658
326833,0.41718468
326834,0.20150067
326835,0.3799082
326836,0.5180815
326837,0.35440192
326838,0.5532103
326839,0.5664704
326840,0.48849505
326841,0.3367801
326842,0.3373419
326843,0.8325648
326844,0.117613
326845,0.6737552
326846,0.84009373
326847,0.6072793
326848,0.8563079
326849,0.33756757
326850,0.18383242
326851,0.6619852
326852,0.52321196
326853,0.72269243
326854,0.49514145
326855,0.55425894
326856,0.77110547
326857,0.44784835
326858,0.46642977
326859,0.5190142
326860,0.45064253
326861,0.3377299
326862,0.44838676
326863,0.53907156
326864,0.57552075
326865,0.595115
326866,0.17258345
326867,0.8826067
326868,0.44898665
326869,0.28442633
326870,0.39025542
326871,0.62202823
326872,0.50184685
326873,0.13462175
326874,0.094741955
326875,0.24604209
326876,0.86152226
326877,0.20505993
326878,0.66033316
326879,0.6191295
326880,0.414111
326881,0.391193
326882,0.81144977
326883,0.45699453
326884,0.2941703
326885,0.7403204
326886,0.4741476
326887,0.49935544
326888,0.3635984
326889,0.40366533
326890,0.13002616
326891,0.3477727
326892,0.8432449
326893,0.32274273
326894,0.5354422
326895,0.3047216
326896,0.20651999
326897,0.49183315
326898,0.58116406
326899,0.41010615
326900,0.3768373
326901,0.1869726
326902,0.49948964
326903,0.25053325
326904,0.44945675
326905,0.4031899
326906,0.18445276
326907,0.46020544
326908,0.83543724
326909,0.6115097
326910,0.7231843
326911,0.5815262
326912,0.49938437
326913,0.626086
326914,0.50861454
326915,0.38969603
326916,0.47421086
326917,0.61774814
326918,0.6256015
326919,0.53121626
326920,0.3179238
326921,0.75139266
326922,0.4415765
326923,0.41465777
326924,0.42057917
326925,0.11539342
326926,0.60262156
326927,0.13526048
326928,0.25298944
326929,0.5296384
326930,0.3134685
326931,0.3637645
326932,0.34874067
326933,0.9119039
326934,0.62284154
326935,0.8493666
326936,0.71756065
326937,0.3171807
326938,0.2630756
326939,0.5719501
326940,0.30463222
326941,0.75763094
326942,0.38584733
326943,0.60276294
326944,0.53234094
326945,0.48888564
326946,0.7092256
326947,0.806561
326948,0.4876781
326949,0.17937489
326950,0.561067
326951,0.57666624
326952,0.513491
326953,0.6805323
326954,0.7574663
326955,0.25846052
326956,0.76391786
326957,0.80834883
326958,0.1293515
326959,0.32605696
326960,0.52074105
326961,0.42810902
326962,0.8396637
326963,0.37580487
326964,0.566857
326965,0.8798734
326966,0.89705724
326967,0.30149904
326968,0.45942837
326969,0.45171648
326970,0.5040261
326971,0.49940988
326972,0.35951886
326973,0.1844937
326974,0.39148992
326975,0.33587548
326976,0.2615238
326977,0.08477183
326978,0.25855276
326979,0.8395759
326980,0.32830876
326981,0.7743084
326982,0.22316742
326983,0.38701722
326984,0.15489064
326985,0.6265709
326986,0.62621766
326987,0.85563606
326988,0.19700299
326989,0.10548529
326990,0.70226103
326991,0.8712469
326992,0.37179354
326993,0.59572744
326994,0.6946897
326995,0.46937656
326996,0.3611724
326997,0.33452356
326998,0.26455075
326999,0.26472878
327000,0.8294083
327001,0.28619242
327002,0.35376373
327003,0.1877984
327004,0.53278446
327005,0.38186836
327006,0.43502438
327007,0.36695158
327008,0.35873464
327009,0.49997258
327010,0.8496156
327011,0.50285125
327012,0.6899927
327013,0.47983205
327014,0.47468475
327015,0.5135539
327016,0.73514193
327017,0.4300071
327018,0.59954226
327019,0.7796295
327020,0.71511984
327021,0.14184214
327022,0.57895565
327023,0.7669536
327024,0.33868217
327025,0.7914524
327026,0.7270529
327027,0.29807833
327028,0.4457711
327029,0.4712299
327030,0.42036816
327031,0.5158782
327032,0.43932745
327033,0.50470334
327034,0.336158
327035,0.641166
327036,0.492074
327037,0.60646325
327038,0.36228514
327039,0.59010226
327040,0.44406858
327041,0.8023979
327042,0.13430342
327043,0.5421937
327044,0.18168247
327045,0.626963
327046,0.83716846
327047,0.64993393
327048,0.55975646
327049,0.5391546
327050,0.43025818
327051,0.71391326
327052,0.27303195
327053,0.43099114
327054,0.20271912
327055,0.36110586
327056,0.5219743
327057,0.34264538
327058,0.59688413
327059,0.20401064
327060,0.39545253
327061,0.5608612
327062,0.34682053
327063,0.42439404
327064,0.50623983
327065,0.7658798
327066,0.40817848
327067,0.5747857
327068,0.6230081
327069,0.60401434
327070,0.541709
327071,0.4912884
327072,0.4627524
327073,0.2913549
327074,0.41061097
327075,0.32030678
327076,0.6859195
327077,0.6092899
327078,0.33832252
327079,0.37051344
327080,0.36040974
327081,0.36762124
327082,0.16323301
327083,0.41467586
327084,0.414657
327085,0.59646237
327086,0.33224845
327087,0.7177002
327088,0.49091992
327089,0.7924631
327090,0.52539575
327091,0.33538458
327092,0.6905096
327093,0.30647403
327094,0.6583986
327095,0.7669951
327096,0.5413038
327097,0.44314456
327098,0.43849498
327099,0.50167066
327100,0.53678817
327101,0.21008295
327102,0.26282847
327103,0.7297088
327104,0.33919212
327105,0.39264068
327106,0.669891
327107,0.27775595
327108,0.6548483
327109,0.42829207
327110,0.7049057
327111,0.26681608
327112,0.11715127
327113,0.5825014
327114,0.45659515
327115,0.67686915
327116,0.3515138
327117,0.708439
327118,0.7357135
327119,0.38558528
327120,0.14630972
327121,0.51115835
327122,0.24685061
327123,0.61672914
327124,0.6956032
327125,0.8688482
327126,0.34240338
327127,0.25629303
327128,0.23032528
327129,0.44674674
327130,0.69250256
327131,0.43622163
327132,0.5965619
327133,0.1402566
327134,0.7112196
327135,0.55203104
327136,0.4974401
327137,0.53590435
327138,0.5879557
327139,0.29046142
327140,0.65492046
327141,0.6810788
327142,0.62291074
327143,0.28069326
327144,0.7230599
327145,0.3430845
327146,0.43663836
327147,0.20274314
327148,0.29357433
327149,0.5011042
327150,0.2848765
327151,0.47242853
327152,0.35251254
327153,0.41926852
327154,0.32855228
327155,0.58124286
327156,0.47929293
327157,0.14829777
327158,0.5219783
327159,0.6963353
327160,0.31751013
327161,0.36961076
327162,0.07030016
327163,0.4942291
327164,0.4440571
327165,0.37651944
327166,0.23107912
327167,0.3874222
327168,0.44089028
327169,0.26129317
327170,0.47928977
327171,0.24720882
327172,0.32323116
327173,0.6852024
327174,0.7589351
327175,0.44490173
327176,0.6481768
327177,0.34202522
327178,0.56097764
327179,0.5378118
327180,0.60139006
327181,0.80148953
327182,0.4009713
327183,0.32115492
327184,0.37542713
327185,0.53184474
327186,0.6144635
327187,0.6513496
327188,0.61620945
327189,0.65720046
327190,0.6628701
327191,0.27727577
327192,0.51124257
327193,0.21948941
327194,0.30531433
327195,0.65107006
327196,0.7592218
327197,0.35340294
327198,0.45771596
327199,0.31048092
327200,0.6263826
327201,0.50472707
327202,0.46153635
327203,0.55496067
327204,0.7765897
327205,0.7057905
327206,0.29701695
327207,0.29124278
327208,0.22464988
327209,0.48305002
327210,0.5773182
327211,0.64829135
327212,0.53097373
327213,0.34978178
327214,0.3286653
327215,0.2571419
327216,0.766484
327217,0.44538295
327218,0.3726089
327219,0.6403579
327220,0.42887834
327221,0.19489335
327222,0.38180462
327223,0.4120484
327224,0.7067137
327225,0.43370402
327226,0.8339081
327227,0.48409492
327228,0.41854376
327229,0.6701664
327230,0.12076785
327231,0.43390504
327232,0.6276383
327233,0.5440676
327234,0.3714405
327235,0.11737304
327236,0.7234413
327237,0.6294442
327238,0.090025
327239,0.82165664
327240,0.12281088
327241,0.37237492
327242,0.61674213
327243,0.36245263
327244,0.68092036
327245,0.3085609
327246,0.106116876
327247,0.7972302
327248,0.15151261
327249,0.16548678
327250,0.20927455
327251,0.31122723
327252,0.6517089
327253,0.5037182
327254,0.4188017
327255,0.65982026
327256,0.18852781
327257,0.40954226
327258,0.27816948
327259,0.5289037
327260,0.72192276
327261,0.535267
327262,0.19855763
327263,0.85124755
327264,0.098851316
327265,0.50556046
327266,0.48192587
327267,0.40022925
327268,0.5537211
327269,0.3142197
327270,0.5352767
327271,0.5901714
327272,0.3112769
327273,0.2487248
327274,0.30462235
327275,0.61195564
327276,0.40868652
327277,0.38449678
327278,0.53112304
327279,0.68963486
327280,0.6504699
327281,0.3770803
327282,0.5761002
327283,0.36709094
327284,0.311983
327285,0.484727
327286,0.53718907
327287,0.41014785
327288,0.6294169
327289,0.65228915
327290,0.39694104
327291,0.2488278
327292,0.6979544
327293,0.35202962
327294,0.3884112
327295,0.39605987
327296,0.39942896
327297,0.5318248
327298,0.09312783
327299,0.7006893
327300,0.6681929
327301,0.57762504
327302,0.51516485
327303,0.54283553
327304,0.46315727
327305,0.7016375
327306,0.33632407
327307,0.5825775
327308,0.6171222
327309,0.74421287
327310,0.42522633
327311,0.6248465
327312,0.19205895
327313,0.61564964
327314,0.6157376
327315,0.5425771
327316,0.551019
327317,0.2794121
327318,0.28250873
327319,0.59814876
327320,0.3954206
327321,0.20041244
327322,0.45785585
327323,0.8589709
327324,0.2014396
327325,0.5356325
327326,0.59035325
327327,0.57328194
327328,0.7098358
327329,0.43551356
327330,0.54976475
327331,0.77426124
327332,0.3933763
327333,0.71074986
327334,0.19077182
327335,0.8262102
327336,0.71515536
327337,0.3159697
327338,0.76346046
327339,0.58248055
327340,0.6653763
327341,0.26443025
327342,0.74123704
327343,0.30342698
327344,0.50676227
327345,0.42131156
327346,0.56280476
327347,0.48878583
327348,0.36217827
327349,0.56616473
327350,0.7071952
327351,0.79288316
327352,0.6261551
327353,0.5042479
327354,0.5044545
327355,0.62392557
327356,0.24527772
327357,0.68926835
327358,0.48664606
327359,0.3787905
327360,0.7176231
327361,0.41636503
327362,0.5887428
327363,0.16990769
327364,0.52107877
327365,0.6443392
327366,0.48682272
327367,0.68857914
327368,0.18950996
327369,0.33038262
327370,0.778908
327371,0.6671592
327372,0.62074167
327373,0.60154796
327374,0.33452094
327375,0.5444926
327376,0.25979888
327377,0.4672095
327378,0.5645275
327379,0.33444023
327380,0.8454581
327381,0.30703297
327382,0.5461903
327383,0.6235601
327384,0.74518305
327385,0.13338186
327386,0.6489734
327387,0.562913
327388,0.30401638
327389,0.679957
327390,0.6598419
327391,0.48401985
327392,0.7147941
327393,0.66554785
327394,0.7781248
327395,0.43026587
327396,0.56484395
327397,0.5446346
327398,0.24231662
327399,0.58313733
327400,0.29531366
327401,0.7067281
327402,0.7267321
327403,0.27819958
327404,0.83428806
327405,0.5830894
327406,0.37657648
327407,0.22585194
327408,0.67345005
327409,0.6219646
327410,0.161714
327411,0.34875935
327412,0.28344938
327413,0.819412
327414,0.60138386
327415,0.81432456
327416,0.19858222
327417,0.47682717
327418,0.33181185
327419,0.7152769
327420,0.70204026
327421,0.43434358
327422,0.84768444
327423,0.5993595
327424,0.49004814
327425,0.37890178
327426,0.3180424
327427,0.34216568
327428,0.22453827
327429,0.36747894
327430,0.41028804
327431,0.56536967
327432,0.2850451
327433,0.40821534
327434,0.5674926
327435,0.33491564
327436,0.18106814
327437,0.31916443
327438,0.24316137
327439,0.48093903
327440,0.49352935
327441,0.4481955
327442,0.5748278
327443,0.82352424
327444,0.3715374
327445,0.30841202
327446,0.8932533
327447,0.33973756
327448,0.44432437
327449,0.1974971
327450,0.40180707
327451,0.19421707
327452,0.44472384
327453,0.3823606
327454,0.65238005
327455,0.84023726
327456,0.2134106
327457,0.1150634
327458,0.3851521
327459,0.16080989
327460,0.39354992
327461,0.4485354
327462,0.674943
327463,0.41816366
327464,0.78523225
327465,0.39789104
327466,0.4983962
327467,0.60170245
327468,0.19110551
327469,0.415528
327470,0.6689147
327471,0.62891847
327472,0.75255305
